Accuracy = 59.6552% (173/290) (classification);
Chave do vetor;beach;bus;cafe/restaurant;car;city_center;forest_path;grocery_store;home;library;metro_station;office;park;residential_area;train;tram;Classe Predita;Classe correta;
b065_114_144.wav;0.00987374;0.060663;0.0191371;0.431327;0.0496781;0.0996981;0.013699;0.083409;0.0113765;0.0689702;0.0101751;0.01702;0.0123173;0.0933933;0.0192629;car;train;
a145_180_210.wav;0.00371769;0.378881;0.169034;0.00672067;0.00460426;0.00730181;0.0691862;0.162662;0.0751593;0.0229971;0.00477457;0.00506435;0.00448687;0.051512;0.0338976;bus;train;
a145_60_90.wav;0.011689;0.20178;0.0142998;0.0784992;0.0214382;0.0649538;0.0241506;0.0594259;0.011388;0.200884;0.0276669;0.144285;0.0260976;0.0974478;0.0159938;bus;train;
a145_150_180.wav;0.00510337;0.505166;0.0164487;0.0234518;0.00684844;0.0212829;0.0701405;0.152878;0.00721209;0.0901833;0.00770347;0.0320928;0.00750918;0.0445602;0.0094194;bus;train;
a145_120_150.wav;0.00127445;0.88472;0.00363791;0.00730271;0.00067222;0.00342606;0.00499162;0.0110275;0.00241022;0.0406716;0.00279485;0.00622513;0.00268477;0.0267165;0.00144422;bus;train;
a145_210_240.wav;0.00266605;0.654796;0.0203876;0.0116116;0.00250836;0.00826644;0.0827734;0.0566857;0.00831992;0.0894564;0.0041261;0.026666;0.00725329;0.0197744;0.00470899;bus;train;
a145_90_120.wav;0.0101644;0.231748;0.0117739;0.0599485;0.0136832;0.0580977;0.0137335;0.0535126;0.0109099;0.125491;0.0584916;0.0870001;0.0498131;0.201641;0.013992;bus;train;
a145_240_270.wav;0.00490733;0.315299;0.00481474;0.036674;0.00498013;0.0185188;0.00533138;0.027479;0.00412108;0.0451395;0.0222953;0.0176178;0.0102455;0.475438;0.00713832;train;train;
a145_30_60.wav;0.00252622;0.655047;0.00963257;0.0192115;0.00228725;0.00990068;0.0260856;0.0291162;0.006954;0.169729;0.00458804;0.014088;0.00737649;0.0396036;0.0038539;bus;train;
b061_0_30.wav;0.00695747;0.101389;0.00723282;0.0190735;0.00669883;0.0191536;0.00596872;0.0167156;0.0431004;0.374193;0.063435;0.0969142;0.0303687;0.18775;0.0210493;metro_station;train;
b061_60_90.wav;0.00552614;0.0282453;0.00311398;0.0323774;0.00621361;0.00883977;0.00238059;0.00391298;0.00318746;0.77564;0.00296642;0.0249675;0.0295956;0.0615064;0.0115269;metro_station;train;
b061_30_60.wav;0.0153097;0.0415348;0.00588864;0.107239;0.0131824;0.0207374;0.00509832;0.00853031;0.00701587;0.262104;0.0173569;0.190477;0.0496692;0.207724;0.048132;metro_station;train;
a148_120_150.wav;0.00138883;0.0598814;0.00183509;0.00355469;0.00362316;0.0109549;0.00302696;0.0033893;0.00731694;0.0062084;0.00174482;0.00277688;0.00262273;0.0258602;0.865816;tram;tram;
a148_270_300.wav;0.0020711;0.0264993;0.00104214;0.00381988;0.0171244;0.00783323;0.00710948;0.00255009;0.00277617;0.00863496;0.00128739;0.00205297;0.00895647;0.288247;0.619996;tram;tram;
a148_60_90.wav;0.00078263;0.00550124;0.000697039;0.00140833;0.00218572;0.00566216;0.00110831;0.00108518;0.00405365;0.0152497;0.00145968;0.00153172;0.00115025;0.0109847;0.94714;tram;tram;
a148_180_210.wav;0.00187988;0.0123846;0.00106946;0.00470624;0.0211919;0.00436703;0.0019991;0.00233843;0.00107287;0.0035686;0.00129905;0.00184676;0.00703539;0.883167;0.0520735;train;tram;
a148_240_270.wav;0.00147512;0.0220624;0.00109519;0.00561041;0.0146269;0.00611189;0.00166612;0.00183142;0.00196731;0.00473095;0.00149;0.00228565;0.00473248;0.0134473;0.916867;tram;tram;
b082_90_120.wav;0.00694893;0.0248202;0.00844185;0.0941353;0.0184254;0.0525988;0.0100738;0.0202664;0.03096;0.0593417;0.117067;0.0410342;0.00685746;0.036503;0.472526;tram;tram;
b082_0_30.wav;0.0137924;0.0538859;0.00635438;0.153217;0.00971187;0.021144;0.00743255;0.010801;0.0100014;0.248269;0.0202785;0.0155529;0.00815364;0.0327528;0.388652;tram;tram;
b082_120_150.wav;0.00314614;0.0180113;0.00319586;0.0272461;0.00621649;0.0101458;0.00453654;0.00441706;0.0107986;0.127245;0.00845185;0.0149818;0.00350335;0.0470902;0.711014;tram;tram;
b082_60_90.wav;0.044441;0.14118;0.00704759;0.368145;0.0158522;0.025656;0.00732601;0.0130038;0.00711208;0.0975792;0.028463;0.0203127;0.012893;0.0496374;0.161351;car;tram;
b082_150_180.wav;0.00360169;0.0170246;0.00326776;0.0317265;0.00960821;0.019198;0.00425831;0.00487044;0.030392;0.135627;0.0184631;0.0329484;0.00400292;0.0239255;0.661086;tram;tram;
a076_60_90.wav;0.0038583;0.125397;0.0252588;0.00802053;0.00742205;0.00633757;0.340415;0.00677667;0.0339892;0.0304023;0.00402341;0.00452463;0.0041629;0.257369;0.142043;grocery_store;tram;
a076_270_300.wav;0.013679;0.0839968;0.0744853;0.052081;0.0192871;0.0481346;0.106279;0.099681;0.0374512;0.0399464;0.0131266;0.0220604;0.0133992;0.145085;0.231307;tram;tram;
a076_180_210.wav;0.0124968;0.0957346;0.0601603;0.0529765;0.0191648;0.0457922;0.0352078;0.0883031;0.0246231;0.0401471;0.0116187;0.0188403;0.0124206;0.356181;0.126333;train;tram;
a076_90_120.wav;0.00436016;0.0418305;0.015624;0.0158023;0.00650811;0.0122455;0.0371777;0.0137788;0.00975021;0.0124918;0.00404908;0.00719786;0.00449431;0.263157;0.551533;tram;tram;
a076_240_270.wav;0.00225912;0.0398843;0.0146091;0.00615143;0.00249388;0.00523781;0.00808414;0.006715;0.00502194;0.00629789;0.00195702;0.00343664;0.00244591;0.859778;0.0356274;train;tram;
a076_120_150.wav;0.00419905;0.342598;0.0315193;0.011609;0.0112745;0.00877877;0.0748533;0.0149077;0.0159803;0.0188671;0.00455764;0.00542778;0.00878643;0.287856;0.158786;bus;tram;
a076_210_240.wav;0.00581839;0.0447534;0.12028;0.0132357;0.00769877;0.0160572;0.145921;0.0651109;0.0936857;0.0348512;0.0065007;0.00789858;0.00690362;0.100417;0.330868;tram;tram;
a076_30_60.wav;0.00706532;0.298342;0.0305533;0.0220544;0.00952132;0.0225375;0.0464567;0.0761572;0.0511125;0.0210114;0.00657925;0.0114575;0.00743952;0.0830459;0.306667;tram;tram;
